,Unnamed: 0,Food,Food_code,GRMS,KCAL,TFAT,SFAT,PROT,CARB,CHOL,SUGR,SODM,FIBE,co2,Food_type,ingredients,m_hei,f_hei
10,10,"Cheeseburger, plain, on bunWhite potato, french fries, NS as to from fresh or frozenPudding, rice",112121620.0,450.0,1037.7438593296924,44.42547976211471,18.24139137703773,47.261119870127374,114.0177407183936,118.74754364812384,24.17820050110844,1709.0448539153072,7.328050109753569,3.9204797656133374,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",3,1
11,11,"Cheeseburger, plain, on bunWhite potato, french fries, NS as to from fresh or frozenNachos with beef, beans, cheese, and sour cream",157015290.0,450.0,1219.7884148086591,59.09177407618592,23.138248736962804,54.93285212714324,120.70562846318045,137.00475710123553,13.43696388075366,1914.0498113774347,10.264468659998762,4.373567138507894,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",3,1
12,12,"Cheeseburger, plain, on bunPudding, riceWhite potato, french fries, NS as to from fresh or frozen",112121620.0,450.0,1037.7438593296922,44.42547976211471,18.24139137703773,47.261119870127374,114.0177407183936,118.74754364812384,24.17820050110844,1709.0448539153072,7.328050109753569,3.9204797656133374,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",3,1
13,13,"Cheeseburger, plain, on bunPudding, ricePudding, rice",53931030.0,450.0,986.867260409936,41.10031241465219,18.60011091053217,47.73128010071875,106.86579492542684,130.93771024706734,35.394748236422615,1480.9120642681569,5.52754111683242,4.001469316732041,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",2,1
14,14,"Cheeseburger, plain, on bunPudding, riceNachos with beef, beans, cheese, and sour cream",98824700.0,450.0,1168.9118158889028,55.76660672872339,23.49696827045725,55.40301235773461,113.55368267021368,149.19492370017906,24.653511616067835,1685.9170217302842,8.463959667077614,4.454556689626596,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",3,0
15,15,"Cheeseburger, plain, on bunNachos with beef, beans, cheese, and sour creamWhite potato, french fries, NS as to from fresh or frozen",157015290.0,450.0,1219.7884148086591,59.09177407618592,23.138248736962804,54.93285212714324,120.70562846318045,137.00475710123553,13.43696388075366,1914.0498113774347,10.264468659998762,4.373567138507894,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",3,1
16,16,"Cheeseburger, plain, on bunNachos with beef, beans, cheese, and sour creamPudding, rice",98824700.0,450.0,1168.9118158889028,55.7666067287234,23.49696827045725,55.40301235773461,113.55368267021368,149.19492370017906,24.653511616067835,1685.9170217302842,8.463959667077614,4.454556689626596,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",3,0
17,17,"Cheeseburger, plain, on bunNachos with beef, beans, cheese, and sour creamNachos with beef, beans, cheese, and sour cream",143718370.0,450.0,1350.9563713678697,70.4329010427946,28.393825630382327,63.07474461475047,120.24157041500052,167.45213715329072,13.912274995713052,1890.921979192412,11.400378217322809,4.907644062521151,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",2,1
18,18,"Steak, NS as to type of meat, cooked, NS as to fat eatenWhite potato, french fries, NS as to from fresh or frozenWhite potato, french fries, NS as to from fresh or frozen",163803000.0,450.0,780.8152221349393,27.813040062843672,8.302723225975386,78.58016932879461,51.08771929824562,201.4925373134328,0.7485380116959064,1620.441651392162,4.2105263157894735,5.40106066384623,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",2,3
19,19,"Steak, NS as to type of meat, cooked, NS as to fat eatenWhite potato, french fries, NS as to from fresh or frozenPudding, rice",105612410.0,450.0,729.9386232151829,24.48787271538115,8.66144275946983,79.050329559386,43.935773505278846,213.68270391237635,11.965085747010082,1392.3088617450114,2.410017322868325,5.482050214964932,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",3,1
20,20,"Steak, NS as to type of meat, cooked, NS as to fat eatenWhite potato, french fries, NS as to from fresh or frozenNachos with beef, beans, cheese, and sour cream",150506080.0,450.0,911.9831786941498,39.15416702945236,13.55830011939491,86.72206181640186,50.623661250065695,231.93991736548804,1.2238491266553,1597.313819207139,5.346435873113517,5.935137587859487,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",1,3
21,21,"Steak, NS as to type of meat, cooked, NS as to fat eatenPudding, riceWhite potato, french fries, NS as to from fresh or frozen",105612410.0,450.0,729.9386232151829,24.48787271538115,8.66144275946983,79.050329559386,43.935773505278846,213.68270391237635,11.965085747010082,1392.3088617450114,2.410017322868325,5.482050214964932,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",3,1
22,22,"Steak, NS as to type of meat, cooked, NS as to fat eatenPudding, ricePudding, rice",47421820.0,450.0,679.0620242954266,21.16270536791864,9.020162292964274,79.52048978997739,36.78382771231207,225.87287051131983,23.18163348232426,1164.176072097861,0.6095083299471759,5.563039766083635,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",2,0
23,23,"Steak, NS as to type of meat, cooked, NS as to fat eatenPudding, riceNachos with beef, beans, cheese, and sour cream",92315490.0,450.0,861.1065797743935,35.82899968198984,13.917019652889357,87.19222204699325,43.47171545709893,244.13008396443155,12.440396861969475,1369.1810295599885,3.5459268801923685,6.01612713897819,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",1,1
24,24,"Steak, NS as to type of meat, cooked, NS as to fat eatenNachos with beef, beans, cheese, and sour creamWhite potato, french fries, NS as to from fresh or frozen",150506080.0,450.0,911.9831786941498,39.15416702945236,13.55830011939491,86.72206181640186,50.623661250065695,231.93991736548804,1.2238491266553,1597.313819207139,5.346435873113517,5.935137587859487,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",1,3
25,25,"Steak, NS as to type of meat, cooked, NS as to fat eatenNachos with beef, beans, cheese, and sour creamPudding, rice",92315490.0,450.0,861.1065797743935,35.82899968198984,13.917019652889357,87.19222204699325,43.47171545709893,244.13008396443155,12.440396861969475,1369.1810295599885,3.5459268801923685,6.01612713897819,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",1,1
