Food,Food_code,GRMS,KCAL,TFAT,SFAT,PROT,CARB,CHOL,SUGR,SODM,FIBE,co2,Food_type,ingredients,m_hei,f_hei
"Cheeseburger, plain, on bunWhite potato, french fries, NS as to from fresh or frozenPudding, rice",112121620,450,1037.74385932969,44.4254797621147,18.2413913770377,47.2611198701274,114.017740718394,118.747543648124,24.1782005011084,1709.04485391531,7.32805010975357,3.92047976561334,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",3,1
"Cheeseburger, plain, on bunWhite potato, french fries, NS as to from fresh or frozenNachos with beef, beans, cheese, and sour cream",157015290,450,1219.78841480866,59.0917740761859,23.1382487369628,54.9328521271432,120.70562846318,137.004757101236,13.4369638807537,1914.04981137743,10.2644686599988,4.37356713850789,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",3,1
"Cheeseburger, plain, on bunPudding, riceWhite potato, french fries, NS as to from fresh or frozen",112121620,450,1037.74385932969,44.4254797621147,18.2413913770377,47.2611198701274,114.017740718394,118.747543648124,24.1782005011084,1709.04485391531,7.32805010975357,3.92047976561334,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",3,1
"Cheeseburger, plain, on bunPudding, ricePudding, rice",53931030,450,986.867260409936,41.1003124146522,18.6001109105322,47.7312801007188,106.865794925427,130.937710247067,35.3947482364226,1480.91206426816,5.52754111683242,4.00146931673204,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",2,1
"Cheeseburger, plain, on bunPudding, riceNachos with beef, beans, cheese, and sour cream",98824700,450,1168.9118158889,55.7666067287234,23.4969682704572,55.4030123577346,113.553682670214,149.194923700179,24.6535116160678,1685.91702173028,8.46395966707761,4.4545566896266,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",3,0
"Cheeseburger, plain, on bunNachos with beef, beans, cheese, and sour creamWhite potato, french fries, NS as to from fresh or frozen",157015290,450,1219.78841480866,59.0917740761859,23.1382487369628,54.9328521271432,120.70562846318,137.004757101236,13.4369638807537,1914.04981137743,10.2644686599988,4.37356713850789,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",3,1
"Cheeseburger, plain, on bunNachos with beef, beans, cheese, and sour creamPudding, rice",98824700,450,1168.9118158889,55.7666067287234,23.4969682704572,55.4030123577346,113.553682670214,149.194923700179,24.6535116160678,1685.91702173028,8.46395966707761,4.4545566896266,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",3,0
"Cheeseburger, plain, on bunNachos with beef, beans, cheese, and sour creamNachos with beef, beans, cheese, and sour cream",143718370,450,1350.95637136787,70.4329010427946,28.3938256303823,63.0747446147505,120.241570415001,167.452137153291,13.9122749957131,1890.92197919241,11.4003782173228,4.90764406252115,main_dishsideside,"['milkfat', 'beefmeatbyproducts', 'cottonseedoil', 'soybeanoil', 'milkwater', 'beeffat', 'cornfieldsyrup', 'wheatflour', 'beefmeat', 'milknonfatsolids', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",2,1
"Steak, NS as to type of meat, cooked, NS as to fat eatenWhite potato, french fries, NS as to from fresh or frozenWhite potato, french fries, NS as to from fresh or frozen",163803000,450,780.815222134939,27.8130400628437,8.30272322597539,78.5801693287946,51.0877192982456,201.492537313433,0.748538011695906,1620.44165139216,4.21052631578947,5.40106066384623,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",2,3
"Steak, NS as to type of meat, cooked, NS as to fat eatenWhite potato, french fries, NS as to from fresh or frozenPudding, rice",105612410,450,729.938623215183,24.4878727153811,8.66144275946983,79.050329559386,43.9357735052788,213.682703912376,11.9650857470101,1392.30886174501,2.41001732286832,5.48205021496493,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",3,1
"Steak, NS as to type of meat, cooked, NS as to fat eatenWhite potato, french fries, NS as to from fresh or frozenNachos with beef, beans, cheese, and sour cream",150506080,450,911.98317869415,39.1541670294524,13.5583001193949,86.7220618164019,50.6236612500657,231.939917365488,1.2238491266553,1597.31381920714,5.34643587311352,5.93513758785949,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",1,3
"Steak, NS as to type of meat, cooked, NS as to fat eatenPudding, riceWhite potato, french fries, NS as to from fresh or frozen",105612410,450,729.938623215183,24.4878727153811,8.66144275946983,79.050329559386,43.9357735052788,213.682703912376,11.9650857470101,1392.30886174501,2.41001732286832,5.48205021496493,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",3,1
"Steak, NS as to type of meat, cooked, NS as to fat eatenPudding, ricePudding, rice",47421820,450,679.062024295427,21.1627053679186,9.02016229296427,79.5204897899774,36.7838277123121,225.87287051132,23.1816334823243,1164.17607209786,0.609508329947176,5.56303976608364,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",2,0
"Steak, NS as to type of meat, cooked, NS as to fat eatenPudding, riceNachos with beef, beans, cheese, and sour cream",92315490,450,861.106579774394,35.8289996819898,13.9170196528894,87.1922220469932,43.4717154570989,244.130083964432,12.4403968619695,1369.18102955999,3.54592688019237,6.01612713897819,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",1,1
"Steak, NS as to type of meat, cooked, NS as to fat eatenNachos with beef, beans, cheese, and sour creamWhite potato, french fries, NS as to from fresh or frozen",150506080,450,911.98317869415,39.1541670294524,13.5583001193949,86.7220618164019,50.6236612500657,231.939917365488,1.2238491266553,1597.31381920714,5.34643587311352,5.93513758785949,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'soybeanoil', 'saffloweroil', 'cottonseedoil', 'cornfieldoil', 'beeffat', 'rapeseedoil', 'potatotuberw/opeel', 'sunfloweroil']",1,3
"Steak, NS as to type of meat, cooked, NS as to fat eatenNachos with beef, beans, cheese, and sour creamPudding, rice",92315490,450,861.106579774394,35.8289996819898,13.9170196528894,87.1922220469932,43.4717154570989,244.130083964432,12.4403968619695,1369.18102955999,3.54592688019237,6.01612713897819,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'milkwater', 'graperaisin', 'sugarcanesugar', 'waterindirectallsources', 'ricewhite', 'milknonfatsolids', 'milkfat', 'beetsugar']",1,1
"Steak, NS as to type of meat, cooked, NS as to fat eatenNachos with beef, beans, cheese, and sour creamNachos with beef, beans, cheese, and sour cream",137209160,450,1043.15113525336,50.4952939960611,18.8138770128144,94.8639543040091,50.1596032018858,262.387297417543,1.69916024161469,1574.18598702212,6.48234543043756,6.46921451187275,main_dishsideside,"['sheepmeat', 'beefmeat', 'porkfat', 'sheepfat', 'beeffat', 'porkmeat', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts', 'sunfloweroil', 'cornfieldoil', 'marjoram', 'beeffat', 'porkfat', 'peppernonbell', 'cornfieldmeal', 'onionbulb', 'spicesother', 'milkfat', 'cottonseedoil', 'beanpintoseed', 'waterindirectallsources', 'milkwater', 'rapeseedoil', 'tomato', 'milknonfatsolids', 'garlicbulb', 'beefmeat', 'soybeanoil', 'saffloweroil', 'beefmeatbyproducts']",2,3
