,Unnamed: 0,Food,Food_code,GRMS,KCAL,TFAT,SFAT,PROT,CARB,CHOL,SUGR,SODM,FIBE,co2,Food_type,ingredients,m_hei,f_hei
10,10,"Bread, CubanStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Black beans, Cuban style (Habichuelas negras guisadas a la Cubana)",133525300,450,928.2916501871648,16.51378192927983,4.781275512266208,38.51951022359545,157.87115853116896,11.427964117638275,14.043781545367969,2211.6561608791108,11.28702624459779,0.209835749058347,main_dishsideside,"['soybeanoil', 'milkwater', 'wheatflour', 'milknonfatsolids', 'milkfat', 'beetsugar', 'cottonseedoil', 'sugarcanesugar']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",4,4
11,11,"Bread, CubanStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Yellow rice, cooked, regular, fat added in cooking",148520270,450,919.381348341192,17.35756899727898,4.821621541685679,34.31964161976711,158.09409910595076,11.0192837465565,12.724086937416551,2148.991870743126,7.36407578292687,0.25005124176423,main_dishsideside,"['soybeanoil', 'milkwater', 'wheatflour', 'milknonfatsolids', 'milkfat', 'beetsugar', 'cottonseedoil', 'sugarcanesugar']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",4,5
12,12,"Bread, CubanBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Stewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",133525300,450,928.2916501871648,16.51378192927983,4.781275512266208,38.51951022359545,157.87115853116896,11.427964117638275,14.043781545367969,2211.656160879111,11.28702624459779,0.209835749058347,main_dishsideside,"['soybeanoil', 'milkwater', 'wheatflour', 'milknonfatsolids', 'milkfat', 'beetsugar', 'cottonseedoil', 'sugarcanesugar']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",4,4
13,13,"Bread, CubanBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Black beans, Cuban style (Habichuelas negras guisadas a la Cubana)",133525410,450,900.5915648371399,9.2204013241244,2.005044137480076,38.79211962074461,166.686531938371,0.817360742163554,15.02282479872492,2327.169071069516,13.827496015366378,0.145923086918301,main_dishsideside,"['soybeanoil', 'milkwater', 'wheatflour', 'milknonfatsolids', 'milkfat', 'beetsugar', 'cottonseedoil', 'sugarcanesugar']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",2,2
14,14,"Bread, CubanBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)Yellow rice, cooked, regular, fat added in cooking",148520380,450,891.6812629911669,10.06418839212355,2.045390166899547,34.59225101691628,166.9094725131528,0.408680371081777,13.703130190773502,2264.504780933531,9.90454555369546,0.186138579624184,main_dishsideside,"['soybeanoil', 'milkwater', 'wheatflour', 'milknonfatsolids', 'milkfat', 'beetsugar', 'cottonseedoil', 'sugarcanesugar']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",3,2
15,15,"Bread, CubanYellow rice, cooked, regular, fat added in cookingStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",148520270,450,919.381348341192,17.35756899727898,4.821621541685679,34.31964161976711,158.09409910595076,11.0192837465565,12.724086937416551,2148.991870743126,7.36407578292687,0.25005124176423,main_dishsideside,"['soybeanoil', 'milkwater', 'wheatflour', 'milknonfatsolids', 'milkfat', 'beetsugar', 'cottonseedoil', 'sugarcanesugar']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",4,5
16,16,"Bread, CubanYellow rice, cooked, regular, fat added in cookingBlack beans, Cuban style (Habichuelas negras guisadas a la Cubana)",148520380,450,891.6812629911669,10.06418839212355,2.045390166899547,34.59225101691628,166.9094725131528,0.408680371081777,13.703130190773502,2264.504780933531,9.90454555369546,0.186138579624184,main_dishsideside,"['soybeanoil', 'milkwater', 'wheatflour', 'milknonfatsolids', 'milkfat', 'beetsugar', 'cottonseedoil', 'sugarcanesugar']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",3,2
17,17,"Bread, CubanYellow rice, cooked, regular, fat added in cookingYellow rice, cooked, regular, fat added in cooking",163515350,450,882.770961145194,10.9079754601227,2.0857361963190177,30.392382413087937,167.1324130879346,7.630050503206849e-78,12.383435582822084,2201.840490797546,5.98159509202454,0.226354072330067,main_dishsideside,"['soybeanoil', 'milkwater', 'wheatflour', 'milknonfatsolids', 'milkfat', 'beetsugar', 'cottonseedoil', 'sugarcanesugar']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",1,3
18,18,"Empanada, Mexican turnover, fruit-filledStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Stewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)",135873330,450,1069.982561225263,56.155786387646266,18.27493807971294,23.00034119341878,119.40899613314092,40.387191346324,15.222995172744918,1640.8680213309058,8.67774913437966,0.2528497464178759,main_dishsideside,"['soybeanoil', 'wheatflour', 'waterindirectallsources', 'rapeseedoil', 'cornfieldsyrup', 'applepeeledfruit', 'applepeeledfruit']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']",2,1
19,19,"Empanada, Mexican turnover, fruit-filledStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Black beans, Cuban style (Habichuelas negras guisadas a la Cubana)",135873440,450,1042.282475875238,48.86240578249083,15.498706704926809,23.27295059056795,128.22436954034296,29.77658797084928,16.20203842610187,1756.380931521311,11.21821890514825,0.18893708427783,main_dishsideside,"['soybeanoil', 'wheatflour', 'waterindirectallsources', 'rapeseedoil', 'cornfieldsyrup', 'applepeeledfruit', 'applepeeledfruit']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['garlicbulb', 'beanblackseed', 'cottonseedoil', 'oliveoil', 'rapeseedoil', 'waterindirectallsources', 'beetsugar', 'cornfieldoil', 'grapewineandsherry', 'onionbulb', 'peppernonbell', 'sugarcanesugar', 'spicesother', 'soybeanoil']",2,1
20,20,"Empanada, Mexican turnover, fruit-filledStewed beans with pork, tomatoes, and chili peppers, Mexican style (Frijoles a la charra)Yellow rice, cooked, regular, fat added in cooking",150868410,450,1033.372174029265,49.706192850489984,15.53905273434628,19.07308198673961,128.44731011512476,29.3679075997675,14.882343818150453,1693.7166413853258,7.29526844347733,0.2291525769837129,main_dishsideside,"['soybeanoil', 'wheatflour', 'waterindirectallsources', 'rapeseedoil', 'cornfieldsyrup', 'applepeeledfruit', 'applepeeledfruit']['potatoflour', 'cassava', 'soybeanoil', 'cilantroleaves', 'milkfat', 'beetsugar', 'sugarcanesugar', 'peppernonbell', 'tomato', 'cornfieldstarch', 'porkmeat', 'milkwater', 'waterindirectallsources', 'beanpinkseed', 'onionbulb', 'porkmeatbyproducts', 'riceflour', 'cornfieldsyrup', 'garlicbulb', 'honey', 'cornfieldoil', 'rapeseedoil', 'cottonseedoil', 'saffloweroil', 'milknonfatsolids', 'wheatflour', 'porkfat', 'sunfloweroil']['soybeanoil', 'saffloweroil', 'milknonfatsolids', 'onionbulbdried', 'rapeseedoil', 'milkfat', 'ricewhite', 'sunfloweroil', 'waterindirectallsources', 'cornfieldoil', 'milkwater', 'garlicbulb', 'cottonseedoil']",2,2
